"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,15,1696623020,149.31,149.313,149.31,149.311,149.318,149.321,149.318,149.32,149.326,149.329,149.325,149.328
TRUE,5,1696623025,149.311,149.312,149.311,149.312,149.319,149.32,149.319,149.32,149.327,149.328,149.327,149.328
TRUE,4,1696623030,149.311,149.312,149.311,149.311,149.32,149.32,149.319,149.319,149.328,149.328,149.327,149.327
TRUE,4,1696623035,149.311,149.311,149.311,149.311,149.32,149.32,149.319,149.319,149.328,149.328,149.327,149.327
TRUE,9,1696623040,149.311,149.312,149.311,149.312,149.318,149.32,149.318,149.319,149.326,149.328,149.326,149.326
TRUE,5,1696623045,149.311,149.312,149.311,149.312,149.319,149.32,149.319,149.32,149.327,149.328,149.327,149.328
TRUE,1,1696623050,149.312,149.312,149.312,149.312,149.32,149.32,149.32,149.32,149.329,149.329,149.329,149.329
TRUE,4,1696623055,149.312,149.312,149.311,149.312,149.32,149.32,149.32,149.32,149.328,149.329,149.328,149.329
TRUE,6,1696623060,149.312,149.319,149.312,149.319,149.32,149.326,149.32,149.326,149.328,149.333,149.328,149.332
TRUE,3,1696623065,149.319,149.319,149.318,149.318,149.326,149.326,149.325,149.326,149.333,149.333,149.332,149.333
TRUE,2,1696623080,149.319,149.321,149.319,149.321,149.327,149.328,149.327,149.328,149.335,149.336,149.335,149.336
TRUE,1,1696623085,149.321,149.321,149.321,149.321,149.328,149.328,149.328,149.328,149.335,149.335,149.335,149.335
TRUE,3,1696623090,149.321,149.321,149.321,149.321,149.328,149.328,149.328,149.328,149.336,149.336,149.335,149.336
TRUE,5,1696623095,149.321,149.321,149.32,149.32,149.328,149.328,149.328,149.328,149.335,149.336,149.335,149.336
TRUE,7,1696623105,149.32,149.32,149.319,149.319,149.328,149.328,149.327,149.328,149.335,149.336,149.335,149.336
TRUE,6,1696623110,149.32,149.324,149.32,149.323,149.328,149.332,149.328,149.332,149.336,149.341,149.336,149.341
TRUE,6,1696623130,149.326,149.329,149.326,149.329,149.334,149.337,149.334,149.336,149.343,149.345,149.343,149.343
TRUE,6,1696623135,149.329,149.329,149.325,149.326,149.336,149.336,149.334,149.334,149.344,149.344,149.343,149.343
TRUE,4,1696623140,149.325,149.328,149.325,149.328,149.334,149.336,149.334,149.336,149.343,149.345,149.343,149.345
TRUE,6,1696623145,149.328,149.328,149.328,149.328,149.336,149.336,149.336,149.336,149.344,149.345,149.343,149.343
TRUE,5,1696623150,149.328,149.328,149.322,149.322,149.336,149.336,149.331,149.331,149.345,149.345,149.34,149.34
TRUE,4,1696623155,149.323,149.323,149.323,149.323,149.33,149.332,149.33,149.332,149.338,149.341,149.338,149.341
TRUE,2,1696623160,149.323,149.325,149.323,149.325,149.332,149.334,149.332,149.334,149.342,149.342,149.342,149.342
TRUE,2,1696623165,149.326,149.326,149.323,149.323,149.334,149.334,149.332,149.332,149.342,149.342,149.34,149.34
TRUE,5,1696623170,149.323,149.324,149.322,149.322,149.332,149.332,149.332,149.332,149.341,149.341,149.34,149.341
TRUE,5,1696623175,149.322,149.322,149.321,149.321,149.331,149.331,149.33,149.33,149.34,149.34,149.338,149.34
TRUE,4,1696623180,149.321,149.321,149.321,149.321,149.33,149.33,149.33,149.33,149.339,149.34,149.339,149.34
TRUE,4,1696623185,149.321,149.321,149.321,149.321,149.33,149.33,149.33,149.33,149.338,149.34,149.338,149.339
TRUE,5,1696623190,149.321,149.322,149.321,149.322,149.33,149.331,149.33,149.331,149.34,149.34,149.338,149.34
TRUE,7,1696623195,149.319,149.319,149.315,149.317,149.327,149.327,149.324,149.326,149.335,149.335,149.332,149.334
TRUE,5,1696623200,149.316,149.319,149.316,149.316,149.326,149.326,149.324,149.324,149.336,149.336,149.333,149.333
TRUE,6,1696623205,149.314,149.316,149.314,149.315,149.323,149.324,149.322,149.322,149.332,149.332,149.329,149.33
TRUE,3,1696623210,149.314,149.314,149.312,149.314,149.322,149.322,149.321,149.322,149.33,149.33,149.33,149.33
TRUE,1,1696623215,149.313,149.313,149.313,149.313,149.322,149.322,149.322,149.322,149.331,149.331,149.331,149.331
TRUE,4,1696623220,149.308,149.308,149.306,149.306,149.317,149.317,149.316,149.316,149.326,149.326,149.324,149.326
TRUE,7,1696623225,149.309,149.317,149.309,149.316,149.318,149.326,149.318,149.326,149.326,149.335,149.326,149.335
TRUE,6,1696623230,149.316,149.32,149.316,149.319,149.324,149.327,149.324,149.326,149.333,149.335,149.332,149.334
TRUE,5,1696623235,149.319,149.321,149.315,149.315,149.327,149.328,149.323,149.323,149.335,149.335,149.331,149.331
TRUE,3,1696623245,149.314,149.315,149.314,149.314,149.322,149.323,149.322,149.322,149.331,149.331,149.331,149.331
TRUE,4,1696623250,149.315,149.316,149.315,149.316,149.324,149.324,149.324,149.324,149.333,149.333,149.331,149.332
TRUE,3,1696623255,149.315,149.315,149.315,149.315,149.324,149.324,149.324,149.324,149.332,149.333,149.332,149.332
TRUE,3,1696623260,149.313,149.315,149.313,149.315,149.322,149.324,149.322,149.324,149.331,149.332,149.331,149.332
TRUE,2,1696623265,149.315,149.315,149.315,149.315,149.323,149.324,149.323,149.324,149.331,149.333,149.331,149.333
TRUE,1,1696623280,149.315,149.315,149.315,149.315,149.324,149.324,149.324,149.324,149.332,149.332,149.332,149.332
TRUE,1,1696623285,149.315,149.315,149.315,149.315,149.324,149.324,149.324,149.324,149.333,149.333,149.333,149.333
TRUE,2,1696623290,149.316,149.316,149.316,149.316,149.324,149.326,149.324,149.326,149.333,149.335,149.333,149.335
TRUE,7,1696623295,149.321,149.322,149.319,149.32,149.33,149.331,149.328,149.329,149.338,149.34,149.338,149.338
TRUE,7,1696623300,149.321,149.322,149.317,149.321,149.33,149.33,149.328,149.33,149.338,149.338,149.338,149.338
TRUE,2,1696623305,149.32,149.321,149.32,149.321,149.329,149.33,149.329,149.33,149.338,149.338,149.338,149.338
TRUE,1,1696623310,149.322,149.322,149.322,149.322,149.33,149.33,149.33,149.33,149.338,149.338,149.338,149.338
TRUE,3,1696623315,149.323,149.323,149.321,149.322,149.33,149.33,149.33,149.33,149.338,149.338,149.338,149.338
TRUE,1,1696623320,149.321,149.321,149.321,149.321,149.33,149.33,149.33,149.33,149.338,149.338,149.338,149.338
TRUE,3,1696623325,149.322,149.324,149.322,149.323,149.331,149.332,149.331,149.332,149.34,149.341,149.34,149.341
TRUE,2,1696623335,149.32,149.32,149.32,149.32,149.33,149.33,149.33,149.33,149.339,149.34,149.339,149.34
TRUE,2,1696623340,149.319,149.319,149.319,149.319,149.33,149.33,149.328,149.328,149.34,149.34,149.338,149.338
TRUE,1,1696623345,149.32,149.32,149.32,149.32,149.329,149.329,149.329,149.329,149.338,149.338,149.338,149.338
TRUE,1,1696623350,149.32,149.32,149.32,149.32,149.33,149.33,149.33,149.33,149.339,149.339,149.339,149.339
TRUE,2,1696623355,149.321,149.321,149.32,149.32,149.33,149.33,149.33,149.33,149.339,149.339,149.339,149.339
TRUE,1,1696623360,149.321,149.321,149.321,149.321,149.33,149.33,149.33,149.33,149.339,149.339,149.339,149.339
TRUE,1,1696623370,149.323,149.323,149.323,149.323,149.331,149.331,149.331,149.331,149.339,149.339,149.339,149.339
TRUE,1,1696623380,149.321,149.321,149.321,149.321,149.33,149.33,149.33,149.33,149.339,149.339,149.339,149.339
TRUE,1,1696623385,149.317,149.317,149.317,149.317,149.328,149.328,149.328,149.328,149.339,149.339,149.339,149.339
TRUE,1,1696623390,149.317,149.317,149.317,149.317,149.328,149.328,149.328,149.328,149.338,149.338,149.338,149.338
TRUE,1,1696623415,149.315,149.315,149.315,149.315,149.326,149.326,149.326,149.326,149.336,149.336,149.336,149.336
TRUE,8,1696623420,149.315,149.315,149.314,149.314,149.325,149.326,149.324,149.324,149.335,149.336,149.334,149.335
TRUE,3,1696623425,149.315,149.315,149.314,149.314,149.325,149.325,149.324,149.324,149.335,149.335,149.334,149.334
TRUE,2,1696623430,149.32,149.32,149.319,149.319,149.331,149.331,149.329,149.329,149.342,149.342,149.339,149.339
TRUE,1,1696623445,149.321,149.321,149.321,149.321,149.33,149.33,149.33,149.33,149.339,149.339,149.339,149.339
TRUE,5,1696623450,149.323,149.328,149.323,149.324,149.332,149.337,149.332,149.335,149.341,149.346,149.341,149.346
TRUE,5,1696623455,149.324,149.324,149.324,149.324,149.334,149.335,149.334,149.334,149.344,149.346,149.344,149.345
TRUE,2,1696623470,149.328,149.328,149.328,149.328,149.338,149.338,149.338,149.338,149.347,149.348,149.347,149.348
TRUE,1,1696623475,149.329,149.329,149.329,149.329,149.338,149.338,149.338,149.338,149.348,149.348,149.348,149.348
TRUE,1,1696623480,149.329,149.329,149.329,149.329,149.338,149.338,149.338,149.338,149.347,149.347,149.347,149.347
TRUE,1,1696623485,149.33,149.33,149.33,149.33,149.34,149.34,149.34,149.34,149.349,149.349,149.349,149.349
TRUE,5,1696623490,149.329,149.332,149.329,149.332,149.339,149.34,149.339,149.34,149.349,149.35,149.349,149.349
TRUE,2,1696623495,149.331,149.331,149.331,149.331,149.339,149.34,149.339,149.34,149.347,149.348,149.347,149.348
TRUE,1,1696623500,149.329,149.329,149.329,149.329,149.338,149.338,149.338,149.338,149.348,149.348,149.348,149.348
TRUE,1,1696623520,149.328,149.328,149.328,149.328,149.338,149.338,149.338,149.338,149.349,149.349,149.349,149.349
TRUE,6,1696623535,149.334,149.335,149.33,149.332,149.344,149.344,149.34,149.341,149.353,149.354,149.35,149.35
TRUE,1,1696623540,149.331,149.331,149.331,149.331,149.34,149.34,149.34,149.34,149.35,149.35,149.35,149.35
TRUE,5,1696623545,149.334,149.336,149.334,149.335,149.344,149.346,149.344,149.346,149.353,149.356,149.353,149.356
TRUE,4,1696623550,149.339,149.339,149.339,149.339,149.348,149.349,149.348,149.349,149.358,149.359,149.358,149.359
TRUE,1,1696623555,149.339,149.339,149.339,149.339,149.348,149.348,149.348,149.348,149.358,149.358,149.358,149.358
TRUE,2,1696623560,149.334,149.334,149.333,149.333,149.344,149.344,149.343,149.343,149.353,149.353,149.353,149.353
TRUE,2,1696623565,149.333,149.333,149.332,149.332,149.342,149.342,149.342,149.342,149.351,149.351,149.351,149.351
TRUE,3,1696623570,149.331,149.332,149.331,149.332,149.341,149.342,149.341,149.341,149.351,149.351,149.35,149.35
TRUE,1,1696623575,149.332,149.332,149.332,149.332,149.34,149.34,149.34,149.34,149.349,149.349,149.349,149.349
TRUE,1,1696623580,149.33,149.33,149.33,149.33,149.34,149.34,149.34,149.34,149.349,149.349,149.349,149.349
TRUE,2,1696623585,149.33,149.331,149.33,149.331,149.34,149.342,149.34,149.342,149.35,149.352,149.35,149.352
TRUE,1,1696623590,149.327,149.327,149.327,149.327,149.338,149.338,149.338,149.338,149.348,149.348,149.348,149.348
TRUE,3,1696623595,149.327,149.327,149.325,149.327,149.337,149.337,149.336,149.337,149.347,149.347,149.347,149.347
TRUE,2,1696623600,149.326,149.326,149.326,149.326,149.336,149.336,149.336,149.336,149.347,149.347,149.346,149.346
TRUE,1,1696623605,149.325,149.325,149.325,149.325,149.336,149.336,149.336,149.336,149.346,149.346,149.346,149.346
TRUE,4,1696623610,149.326,149.327,149.325,149.327,149.336,149.337,149.335,149.337,149.346,149.347,149.345,149.347
TRUE,1,1696623630,149.328,149.328,149.328,149.328,149.338,149.338,149.338,149.338,149.347,149.347,149.347,149.347
TRUE,1,1696623640,149.327,149.327,149.327,149.327,149.337,149.337,149.337,149.337,149.347,149.347,149.347,149.347
TRUE,1,1696623645,149.328,149.328,149.328,149.328,149.338,149.338,149.338,149.338,149.347,149.347,149.347,149.347
TRUE,1,1696623650,149.327,149.327,149.327,149.327,149.337,149.337,149.337,149.337,149.347,149.347,149.347,149.347
TRUE,1,1696623660,149.327,149.327,149.327,149.327,149.336,149.336,149.336,149.336,149.346,149.346,149.346,149.346
TRUE,1,1696623670,149.326,149.326,149.326,149.326,149.336,149.336,149.336,149.336,149.346,149.346,149.346,149.346
TRUE,2,1696623690,149.327,149.327,149.326,149.326,149.336,149.336,149.336,149.336,149.346,149.346,149.346,149.346
TRUE,4,1696623695,149.32,149.32,149.316,149.316,149.33,149.33,149.326,149.326,149.339,149.339,149.337,149.337
TRUE,5,1696623700,149.316,149.318,149.313,149.318,149.327,149.327,149.324,149.327,149.338,149.338,149.335,149.336
TRUE,2,1696623710,149.32,149.32,149.319,149.319,149.328,149.328,149.328,149.328,149.336,149.336,149.336,149.336
TRUE,1,1696623745,149.316,149.316,149.316,149.316,149.326,149.326,149.326,149.326,149.335,149.335,149.335,149.335
TRUE,1,1696623750,149.317,149.317,149.317,149.317,149.326,149.326,149.326,149.326,149.335,149.335,149.335,149.335
TRUE,1,1696623755,149.319,149.319,149.319,149.319,149.327,149.327,149.327,149.327,149.335,149.335,149.335,149.335
TRUE,3,1696623760,149.319,149.32,149.319,149.319,149.328,149.328,149.328,149.328,149.336,149.337,149.336,149.337
TRUE,6,1696623840,149.32,149.323,149.32,149.322,149.33,149.332,149.33,149.331,149.339,149.34,149.339,149.34
TRUE,2,1696623845,149.322,149.323,149.322,149.323,149.332,149.332,149.332,149.332,149.341,149.341,149.341,149.341
TRUE,5,1696623850,149.321,149.322,149.32,149.32,149.33,149.332,149.33,149.33,149.34,149.341,149.339,149.339
TRUE,2,1696623855,149.319,149.32,149.319,149.32,149.329,149.33,149.329,149.33,149.339,149.339,149.339,149.339
TRUE,1,1696623860,149.321,149.321,149.321,149.321,149.33,149.33,149.33,149.33,149.339,149.339,149.339,149.339
TRUE,4,1696623870,149.32,149.32,149.319,149.319,149.33,149.33,149.328,149.329,149.339,149.339,149.338,149.339
TRUE,2,1696623875,149.319,149.319,149.319,149.319,149.328,149.328,149.328,149.328,149.338,149.338,149.336,149.336
TRUE,5,1696623880,149.319,149.319,149.319,149.319,149.328,149.328,149.328,149.328,149.338,149.338,149.337,149.338
TRUE,1,1696623885,149.319,149.319,149.319,149.319,149.328,149.328,149.328,149.328,149.337,149.337,149.337,149.337
TRUE,7,1696623890,149.317,149.321,149.316,149.32,149.326,149.329,149.326,149.328,149.335,149.338,149.335,149.337
TRUE,3,1696623895,149.319,149.32,149.319,149.319,149.328,149.328,149.328,149.328,149.337,149.337,149.337,149.337
TRUE,4,1696623900,149.32,149.321,149.32,149.32,149.328,149.33,149.328,149.329,149.337,149.338,149.337,149.338
TRUE,2,1696623905,149.319,149.32,149.319,149.32,149.328,149.328,149.328,149.328,149.338,149.338,149.337,149.337
TRUE,1,1696623910,149.319,149.319,149.319,149.319,149.328,149.328,149.328,149.328,149.338,149.338,149.338,149.338
TRUE,1,1696623915,149.32,149.32,149.32,149.32,149.329,149.329,149.329,149.329,149.338,149.338,149.338,149.338
TRUE,1,1696623920,149.319,149.319,149.319,149.319,149.328,149.328,149.328,149.328,149.338,149.338,149.338,149.338
TRUE,1,1696623925,149.32,149.32,149.32,149.32,149.329,149.329,149.329,149.329,149.338,149.338,149.338,149.338
TRUE,2,1696623935,149.32,149.32,149.32,149.32,149.328,149.329,149.328,149.329,149.337,149.338,149.337,149.338
TRUE,1,1696623940,149.32,149.32,149.32,149.32,149.328,149.328,149.328,149.328,149.337,149.337,149.337,149.337
TRUE,1,1696623945,149.316,149.316,149.316,149.316,149.325,149.325,149.325,149.325,149.334,149.334,149.334,149.334
TRUE,2,1696623970,149.318,149.318,149.316,149.316,149.326,149.326,149.326,149.326,149.335,149.335,149.335,149.335
TRUE,2,1696623975,149.318,149.318,149.316,149.316,149.328,149.328,149.326,149.326,149.337,149.337,149.335,149.335
TRUE,3,1696623980,149.32,149.32,149.316,149.316,149.329,149.329,149.326,149.326,149.338,149.338,149.335,149.335
TRUE,2,1696623985,149.317,149.318,149.317,149.318,149.326,149.326,149.326,149.326,149.335,149.335,149.335,149.335
TRUE,10,1696623990,149.316,149.318,149.316,149.317,149.326,149.328,149.324,149.326,149.335,149.337,149.333,149.334
TRUE,4,1696623995,149.318,149.318,149.317,149.317,149.326,149.326,149.326,149.326,149.334,149.334,149.334,149.334
TRUE,5,1696624000,149.318,149.318,149.316,149.318,149.326,149.326,149.326,149.326,149.334,149.335,149.334,149.334
TRUE,2,1696624015,149.316,149.318,149.316,149.318,149.325,149.326,149.325,149.326,149.334,149.334,149.334,149.334
TRUE,2,1696624025,149.316,149.318,149.316,149.318,149.325,149.326,149.325,149.326,149.334,149.334,149.334,149.334
TRUE,4,1696624030,149.312,149.312,149.31,149.31,149.32,149.32,149.319,149.319,149.329,149.329,149.328,149.328
TRUE,1,1696624035,149.311,149.311,149.311,149.311,149.32,149.32,149.32,149.32,149.328,149.328,149.328,149.328
TRUE,2,1696624040,149.31,149.311,149.31,149.311,149.319,149.32,149.319,149.32,149.328,149.328,149.328,149.328
TRUE,2,1696624045,149.31,149.31,149.309,149.309,149.319,149.319,149.318,149.318,149.328,149.328,149.328,149.328
TRUE,3,1696624050,149.31,149.311,149.31,149.311,149.319,149.319,149.318,149.319,149.328,149.328,149.327,149.327
TRUE,1,1696624055,149.311,149.311,149.311,149.311,149.318,149.318,149.318,149.318,149.324,149.324,149.324,149.324
TRUE,3,1696624060,149.31,149.312,149.31,149.312,149.318,149.321,149.318,149.321,149.325,149.33,149.325,149.33
TRUE,1,1696624065,149.314,149.314,149.314,149.314,149.322,149.322,149.322,149.322,149.33,149.33,149.33,149.33
TRUE,8,1696624070,149.313,149.315,149.312,149.314,149.322,149.322,149.32,149.322,149.33,149.33,149.329,149.33
TRUE,8,1696624075,149.315,149.315,149.314,149.315,149.322,149.322,149.322,149.322,149.33,149.33,149.329,149.329
TRUE,4,1696624085,149.314,149.315,149.314,149.315,149.322,149.322,149.322,149.322,149.329,149.329,149.329,149.329
TRUE,5,1696624090,149.314,149.315,149.314,149.314,149.322,149.322,149.322,149.322,149.329,149.329,149.329,149.329
TRUE,3,1696624095,149.315,149.315,149.314,149.314,149.322,149.322,149.321,149.321,149.329,149.329,149.328,149.328
TRUE,1,1696624100,149.315,149.315,149.315,149.315,149.322,149.322,149.322,149.322,149.328,149.328,149.328,149.328
TRUE,4,1696624105,149.314,149.315,149.314,149.314,149.321,149.322,149.321,149.321,149.328,149.329,149.328,149.328
TRUE,4,1696624110,149.308,149.308,149.307,149.308,149.314,149.314,149.314,149.314,149.321,149.321,149.32,149.321
TRUE,5,1696624115,149.309,149.31,149.309,149.309,149.316,149.317,149.316,149.316,149.323,149.324,149.323,149.323
TRUE,1,1696624120,149.309,149.309,149.309,149.309,149.316,149.316,149.316,149.316,149.322,149.322,149.322,149.322
TRUE,6,1696624125,149.309,149.312,149.309,149.31,149.316,149.32,149.316,149.318,149.324,149.327,149.324,149.327
TRUE,3,1696624130,149.311,149.312,149.311,149.311,149.319,149.32,149.319,149.319,149.327,149.327,149.327,149.327
TRUE,5,1696624135,149.31,149.311,149.31,149.31,149.318,149.319,149.318,149.318,149.327,149.327,149.327,149.327
TRUE,11,1696624140,149.311,149.311,149.309,149.309,149.319,149.319,149.317,149.317,149.327,149.327,149.325,149.325
TRUE,2,1696624145,149.309,149.309,149.309,149.309,149.318,149.318,149.317,149.317,149.326,149.326,149.325,149.325
TRUE,1,1696624150,149.305,149.305,149.305,149.305,149.312,149.312,149.312,149.312,149.318,149.318,149.318,149.318
TRUE,17,1696624155,149.306,149.31,149.298,149.309,149.313,149.317,149.306,149.317,149.32,149.325,149.315,149.325
TRUE,8,1696624160,149.31,149.31,149.307,149.308,149.318,149.318,149.314,149.315,149.325,149.325,149.322,149.322
TRUE,3,1696624165,149.308,149.308,149.307,149.307,149.316,149.316,149.316,149.316,149.323,149.324,149.323,149.324
TRUE,4,1696624175,149.308,149.309,149.304,149.304,149.316,149.316,149.312,149.312,149.324,149.324,149.321,149.321
TRUE,5,1696624180,149.301,149.303,149.298,149.302,149.31,149.31,149.306,149.309,149.318,149.318,149.315,149.316
TRUE,3,1696624185,149.301,149.304,149.301,149.304,149.308,149.312,149.308,149.312,149.316,149.32,149.316,149.32
TRUE,3,1696624190,149.301,149.304,149.301,149.303,149.308,149.31,149.308,149.31,149.316,149.317,149.316,149.317
TRUE,8,1696624195,149.297,149.304,149.297,149.304,149.304,149.312,149.304,149.312,149.31,149.321,149.31,149.321
TRUE,15,1696624200,149.303,149.305,149.301,149.302,149.312,149.313,149.308,149.311,149.321,149.321,149.316,149.32
TRUE,6,1696624205,149.301,149.303,149.301,149.301,149.311,149.311,149.31,149.31,149.321,149.321,149.319,149.319
TRUE,4,1696624210,149.302,149.302,149.301,149.301,149.312,149.312,149.311,149.311,149.321,149.321,149.321,149.321
TRUE,5,1696624215,149.298,149.302,149.298,149.298,149.306,149.311,149.306,149.308,149.315,149.32,149.315,149.317
TRUE,2,1696624220,149.299,149.299,149.298,149.298,149.308,149.308,149.308,149.308,149.317,149.317,149.317,149.317
TRUE,4,1696624225,149.299,149.299,149.298,149.298,149.308,149.308,149.307,149.308,149.317,149.319,149.316,149.319
TRUE,1,1696624230,149.299,149.299,149.299,149.299,149.309,149.309,149.309,149.309,149.319,149.319,149.319,149.319
TRUE,2,1696624235,149.298,149.299,149.298,149.299,149.308,149.309,149.308,149.309,149.319,149.319,149.319,149.319
TRUE,3,1696624240,149.298,149.299,149.298,149.298,149.308,149.309,149.308,149.308,149.319,149.319,149.319,149.319
TRUE,3,1696624255,149.298,149.298,149.298,149.298,149.31,149.31,149.309,149.31,149.321,149.321,149.32,149.321
TRUE,10,1696624260,149.301,149.301,149.299,149.299,149.311,149.311,149.31,149.31,149.321,149.321,149.321,149.321
TRUE,4,1696624265,149.301,149.301,149.294,149.297,149.311,149.311,149.304,149.306,149.321,149.321,149.314,149.316
TRUE,3,1696624270,149.297,149.298,149.297,149.297,149.306,149.306,149.306,149.306,149.315,149.315,149.315,149.315
TRUE,1,1696624275,149.296,149.296,149.296,149.296,149.306,149.306,149.306,149.306,149.315,149.315,149.315,149.315
TRUE,1,1696624280,149.296,149.296,149.296,149.296,149.306,149.306,149.306,149.306,149.316,149.316,149.316,149.316
TRUE,5,1696624285,149.297,149.297,149.295,149.297,149.306,149.306,149.304,149.306,149.316,149.317,149.314,149.316
TRUE,4,1696624290,149.297,149.297,149.296,149.296,149.307,149.307,149.306,149.306,149.317,149.317,149.317,149.317
TRUE,2,1696624295,149.292,149.293,149.292,149.293,149.301,149.302,149.301,149.302,149.31,149.31,149.31,149.31
TRUE,4,1696624310,149.297,149.297,149.295,149.297,149.306,149.306,149.302,149.306,149.315,149.315,149.31,149.315
TRUE,9,1696624315,149.296,149.3,149.296,149.3,149.307,149.31,149.307,149.31,149.318,149.32,149.318,149.32
TRUE,5,1696624320,149.302,149.303,149.301,149.301,149.311,149.311,149.31,149.31,149.32,149.32,149.319,149.319
TRUE,1,1696624335,149.301,149.301,149.301,149.301,149.31,149.31,149.31,149.31,149.32,149.32,149.32,149.32
TRUE,4,1696624395,149.3,149.3,149.299,149.3,149.31,149.31,149.31,149.31,149.321,149.321,149.32,149.32
TRUE,4,1696624400,149.299,149.3,149.29,149.29,149.31,149.31,149.3,149.3,149.32,149.32,149.31,149.31
TRUE,2,1696624405,149.293,149.293,149.291,149.291,149.302,149.302,149.3,149.3,149.31,149.31,149.31,149.31
TRUE,2,1696624415,149.292,149.292,149.291,149.291,149.301,149.301,149.3,149.3,149.31,149.31,149.31,149.31
TRUE,3,1696624430,149.29,149.291,149.289,149.289,149.3,149.3,149.3,149.3,149.31,149.31,149.31,149.31
TRUE,1,1696624440,149.29,149.29,149.29,149.29,149.3,149.3,149.3,149.3,149.31,149.31,149.31,149.31
TRUE,1,1696624450,149.291,149.291,149.291,149.291,149.3,149.3,149.3,149.3,149.31,149.31,149.31,149.31
TRUE,6,1696624455,149.29,149.299,149.29,149.298,149.3,149.308,149.3,149.307,149.31,149.316,149.31,149.316
TRUE,7,1696624460,149.297,149.298,149.296,149.296,149.306,149.308,149.306,149.307,149.316,149.318,149.316,149.318
TRUE,9,1696624465,149.298,149.298,149.296,149.298,149.308,149.308,149.307,149.308,149.318,149.318,149.318,149.318
TRUE,11,1696624470,149.296,149.298,149.296,149.297,149.307,149.308,149.307,149.308,149.318,149.318,149.318,149.318
TRUE,4,1696624475,149.299,149.299,149.297,149.298,149.309,149.309,149.308,149.308,149.319,149.319,149.318,149.318
TRUE,2,1696624480,149.297,149.298,149.297,149.298,149.308,149.308,149.308,149.308,149.318,149.318,149.318,149.318
TRUE,1,1696624485,149.298,149.298,149.298,149.298,149.307,149.307,149.307,149.307,149.316,149.316,149.316,149.316
TRUE,4,1696624490,149.297,149.298,149.297,149.297,149.306,149.308,149.306,149.307,149.316,149.317,149.316,149.317
TRUE,3,1696624495,149.298,149.298,149.297,149.298,149.308,149.308,149.307,149.308,149.317,149.317,149.317,149.317
TRUE,4,1696624500,149.299,149.299,149.298,149.298,149.308,149.309,149.307,149.309,149.316,149.32,149.316,149.32
TRUE,3,1696624505,149.3,149.3,149.299,149.3,149.31,149.31,149.31,149.31,149.321,149.321,149.321,149.321
TRUE,4,1696624515,149.299,149.3,149.299,149.299,149.31,149.31,149.31,149.31,149.321,149.321,149.32,149.32
TRUE,1,1696624525,149.301,149.301,149.301,149.301,149.31,149.31,149.31,149.31,149.32,149.32,149.32,149.32
TRUE,3,1696624535,149.3,149.3,149.3,149.3,149.309,149.31,149.309,149.31,149.318,149.32,149.318,149.319
TRUE,3,1696624540,149.309,149.31,149.309,149.31,149.318,149.32,149.318,149.32,149.328,149.329,149.328,149.329
TRUE,3,1696624545,149.31,149.321,149.31,149.321,149.32,149.33,149.32,149.33,149.33,149.34,149.329,149.34
TRUE,2,1696624550,149.321,149.321,149.321,149.321,149.331,149.331,149.33,149.33,149.341,149.341,149.34,149.34
TRUE,7,1696624555,149.321,149.322,149.321,149.321,149.331,149.333,149.33,149.331,149.341,149.344,149.34,149.341
TRUE,2,1696624560,149.32,149.321,149.32,149.321,149.33,149.331,149.33,149.331,149.341,149.341,149.341,149.341
TRUE,4,1696624565,149.321,149.321,149.32,149.321,149.332,149.332,149.33,149.331,149.342,149.342,149.341,149.341
TRUE,5,1696624570,149.32,149.327,149.32,149.327,149.33,149.336,149.33,149.336,149.341,149.344,149.341,149.344
TRUE,2,1696624575,149.326,149.326,149.325,149.325,149.335,149.335,149.334,149.334,149.344,149.344,149.344,149.344
TRUE,4,1696624585,149.323,149.323,149.32,149.32,149.332,149.334,149.332,149.332,149.342,149.344,149.342,149.344
TRUE,1,1696624590,149.32,149.32,149.32,149.32,149.332,149.332,149.332,149.332,149.343,149.343,149.343,149.343
TRUE,3,1696624595,149.319,149.319,149.318,149.319,149.329,149.33,149.329,149.33,149.339,149.342,149.339,149.34
TRUE,9,1696624605,149.309,149.309,149.302,149.303,149.32,149.32,149.312,149.312,149.33,149.33,149.321,149.322
TRUE,5,1696624610,149.302,149.304,149.302,149.304,149.312,149.314,149.312,149.314,149.322,149.324,149.322,149.324
TRUE,6,1696624615,149.302,149.305,149.302,149.304,149.313,149.315,149.313,149.314,149.324,149.325,149.323,149.323
TRUE,7,1696624620,149.302,149.303,149.297,149.297,149.312,149.313,149.306,149.308,149.323,149.323,149.316,149.318
TRUE,4,1696624630,149.298,149.298,149.297,149.297,149.308,149.308,149.308,149.308,149.318,149.318,149.318,149.318
TRUE,1,1696624635,149.296,149.296,149.296,149.296,149.307,149.307,149.307,149.307,149.318,149.318,149.318,149.318
TRUE,1,1696624640,149.3,149.3,149.3,149.3,149.31,149.31,149.31,149.31,149.321,149.321,149.321,149.321
TRUE,3,1696624645,149.298,149.298,149.298,149.298,149.309,149.309,149.308,149.309,149.32,149.32,149.319,149.32
TRUE,3,1696624650,149.298,149.298,149.298,149.298,149.31,149.31,149.309,149.31,149.321,149.321,149.32,149.321
